stop_canonical,all_records,violations,exemptions,technical_rejections,dmv_rejections,exempt_reject_total,violation_share,exempt_reject_rate,exemption_rate,technical_reject_rate,dmv_reject_rate,longitude,latitude
AV C / E 11 ST,23,8,11,3,1,15,1.045345793855196e-05,0.6521739130434783,0.4782608695652174,0.13043478260869565,0.043478260869565216,-73.982613,40.749448
UNIVERSITY AV / WEST BURNSIDE AV,11,8,0,3,0,3,1.045345793855196e-05,0.2727272727272727,0.0,0.2727272727272727,0.0,-73.936806,40.849148
HENRY HUDSON PKWY EAST / W 252 ST,15,8,4,1,2,7,1.045345793855196e-05,0.4666666666666667,0.26666666666666666,0.06666666666666667,0.13333333333333333,-73.938451,40.84646
CENTRAL PARK WEST / W 86 ST,19,8,9,0,2,11,1.045345793855196e-05,0.5789473684210527,0.47368421052631576,0.0,0.10526315789473684,-73.969716,40.778051
HENRY HUDSON PKWY EAST / W 239 ST,14,8,0,5,1,6,1.045345793855196e-05,0.42857142857142855,0.0,0.35714285714285715,0.07142857142857142,-73.93613099999999,40.849481999999995
LAGUARDIA / TERMINAL B,13,8,3,2,0,5,1.045345793855196e-05,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.0,-73.947428,40.804331
BROADWAY / W 57 ST,48,7,30,6,5,41,9.146775696232966e-06,0.8541666666666666,0.625,0.125,0.10416666666666667,-73.98212227150009,40.76648671107111
RIVERDALE AV / W 261 ST,10,7,1,2,0,3,9.146775696232966e-06,0.3,0.1,0.2,0.0,-73.936789,40.8491805
COLUMBIA ST / EAST HOUSTON ST,15,7,6,2,0,8,9.146775696232966e-06,0.5333333333333333,0.4,0.13333333333333333,0.0,-73.986934,40.749454
COLUMBIA ST / DELANCEY ST,22,7,13,2,0,15,9.146775696232966e-06,0.6818181818181818,0.5909090909090909,0.09090909090909091,0.0,-73.9824146560795,40.737024
E 34 ST / MARGINAL ST,22,7,6,6,3,15,9.146775696232966e-06,0.6818181818181818,0.2727272727272727,0.2727272727272727,0.13636363636363635,-73.977947,40.74392
BAILEY PL / FORT INDEPENDENCE ST,11,7,3,1,0,4,9.146775696232966e-06,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.0,-73.936751,40.849206
9 AV / W 14 ST,12,7,4,1,0,5,9.146775696232966e-06,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.0,-73.99178,40.7407105
BROADWAY / W 225 ST,13,7,1,3,2,6,9.146775696232966e-06,0.46153846153846156,0.07692307692307693,0.23076923076923078,0.15384615384615385,-73.932149,40.857719
AV C / E 12 ST,11,7,2,2,0,4,9.146775696232966e-06,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.0,-73.980682,40.744066
HENRY HUDSON PKWY EAST / W 246 ST,10,7,1,2,0,3,9.146775696232966e-06,0.3,0.1,0.2,0.0,-73.933033,40.849335499999995
RAMP / TRIBORO BR,16,7,5,3,1,9,9.146775696232966e-06,0.5625,0.3125,0.1875,0.0625,-73.954504,40.8054825
E 56 ST / MADISON AV,53,7,36,7,3,46,9.146775696232966e-06,0.8679245283018868,0.6792452830188679,0.1320754716981132,0.05660377358490566,-73.9725946751467,40.761858310458855
5 AV / E 77 ST,40,7,24,4,5,33,9.146775696232966e-06,0.825,0.6,0.1,0.125,-73.96500467986101,40.77534135083083
UNIVERSITY AV / WEST TREMONT AV,14,6,2,3,3,8,7.840093453913971e-06,0.5714285714285714,0.14285714285714285,0.21428571428571427,0.21428571428571427,-73.9355665,40.8507495
BROADWAY / W 228 ST,12,6,3,3,0,6,7.840093453913971e-06,0.5,0.25,0.25,0.0,-73.9331535,40.855765500000004
E 76 ST / YORK AV,77,6,60,1,10,71,7.840093453913971e-06,0.922077922077922,0.7792207792207793,0.012987012987012988,0.12987012987012986,-73.951119,40.770468
RIVERDALE AV / W 256 ST,9,6,2,0,1,3,7.840093453913971e-06,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,-73.920539,40.862313
5 AV / E 62 ST,91,6,54,24,7,85,7.840093453913971e-06,0.9340659340659341,0.5934065934065934,0.26373626373626374,0.07692307692307693,-73.97245426176627,40.765137653357506
TIBBETT AV / W 231 ST,8,6,2,0,0,2,7.840093453913971e-06,0.25,0.25,0.0,0.0,-73.9267665,40.862029
CENTRAL PK W / W 81 ST,34,6,25,3,0,28,7.840093453913971e-06,0.8235294117647058,0.7352941176470589,0.08823529411764706,0.0,-73.97013,40.779549
HALL OF FAME TERR / UNIVERSITY AV,12,6,4,2,0,6,7.840093453913971e-06,0.5,0.3333333333333333,0.16666666666666666,0.0,-73.9366795,40.8492565
BROADWAY / W 238 ST,10,6,1,1,2,4,7.840093453913971e-06,0.4,0.1,0.1,0.2,-73.936683,40.8492785
W 14 ST / WASHINGTON ST,12,6,2,4,0,6,7.840093453913971e-06,0.5,0.16666666666666666,0.3333333333333333,0.0,-73.98782750000001,40.749821499999996
E 82 ST / YORK AV,160,5,129,9,17,155,6.5334112115949755e-06,0.96875,0.80625,0.05625,0.10625,-73.949499,40.773197499999995
47 AV / JACKSON AV,5,5,0,0,0,0,6.5334112115949755e-06,0.0,0.0,0.0,0.0,-73.990042,40.719596
79 ST TRANSVERSE RD / CENTRAL PARK,7,5,1,0,1,2,6.5334112115949755e-06,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,-73.963574,40.776918
LGA / TERMINAL A MARINE AIR TERMINAL,10,5,4,0,1,5,6.5334112115949755e-06,0.5,0.4,0.0,0.1,-73.94855050000001,40.806365
77 ST / ASTORIA BLVD NORTH,9,5,2,1,1,4,6.5334112115949755e-06,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.1111111111111111,-73.951893,40.810451
31 ST / ASTORIA BLVD,11,5,3,3,0,6,6.5334112115949755e-06,0.5454545454545454,0.2727272727272727,0.2727272727272727,0.0,-73.946327,40.808025
RIVERDALE AV / W 231 ST,13,5,6,2,0,8,6.5334112115949755e-06,0.6153846153846154,0.46153846153846156,0.15384615384615385,0.0,-73.936027,40.849741
CORLEAR AV / W 231 ST,9,5,4,0,0,4,6.5334112115949755e-06,0.4444444444444444,0.4444444444444444,0.0,0.0,-73.936188,40.849343
E 69 ST / YORK AV,163,5,141,3,14,158,6.5334112115949755e-06,0.9693251533742331,0.8650306748466258,0.018404907975460124,0.08588957055214724,-73.955343,40.764949
RIVERDALE AV / W 263 ST,7,5,1,1,0,2,6.5334112115949755e-06,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,-73.938393,40.846482
FORT INDEPENDENCE ST / GILES PL,11,5,3,2,1,6,6.5334112115949755e-06,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.09090909090909091,-73.936644,40.849299
BROADWAY / EXTERIOR ST,5,4,0,1,0,1,5.22672896927598e-06,0.2,0.0,0.2,0.0,-73.936791,40.849161
BROADWAY / W 230 ST,7,4,1,0,2,3,5.22672896927598e-06,0.42857142857142855,0.14285714285714285,0.0,0.2857142857142857,-73.933529,40.845124
UNIVERSITY AV / W 181 ST,9,4,1,2,2,5,5.22672896927598e-06,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.2222222222222222,-73.936706,40.84926
94 ST / LAGUARDIA RD,9,4,4,1,0,5,5.22672896927598e-06,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.0,-73.952198,40.810431
UNIVERSITY AV / W 179 ST,5,4,0,0,1,1,5.22672896927598e-06,0.2,0.0,0.0,0.2,-73.936046,40.849883
E 23 ST / PARK AV,52,4,46,2,0,48,5.22672896927598e-06,0.9230769230769231,0.8846153846153846,0.038461538461538464,0.0,-73.9875225,40.740678
RIVERDALE AV / W 239 ST,12,4,3,3,2,8,5.22672896927598e-06,0.6666666666666666,0.25,0.25,0.16666666666666666,-73.9309825,40.860198499999996
E 55 ST / SUTTON PL,37,4,33,0,0,33,5.22672896927598e-06,0.8918918918918919,0.8918918918918919,0.0,0.0,-73.96346358580628,40.756881684967496
COLUMBUS AV / W 84 ST,68,4,56,2,6,64,5.22672896927598e-06,0.9411764705882353,0.8235294117647058,0.029411764705882353,0.08823529411764706,-73.973746,40.784364499999995
EAST HOUSTON ST / MANGIN ST,8,4,2,1,1,4,5.22672896927598e-06,0.5,0.25,0.125,0.125,-73.990042,40.7507585
AV D / EAST HOUSTON ST,9,4,3,1,1,5,5.22672896927598e-06,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.1111111111111111,-73.977788,40.744339
AV D / E 5 ST,17,4,8,2,3,13,5.22672896927598e-06,0.7647058823529411,0.47058823529411764,0.11764705882352941,0.17647058823529413,-73.983869,40.747368
LIVINGSTON ST / SMITH ST,5,4,1,0,0,1,5.22672896927598e-06,0.2,0.2,0.0,0.0,-73.990206,40.71986
AV D / E 4 ST,9,4,4,0,1,5,5.22672896927598e-06,0.5555555555555556,0.4444444444444444,0.0,0.1111111111111111,-73.982676,40.747608
LGA / TERMINAL B,11,4,6,0,1,7,5.22672896927598e-06,0.6363636363636364,0.5454545454545454,0.0,0.09090909090909091,-73.966514,40.804363
AV B / E 14 ST,20,4,14,2,0,16,5.22672896927598e-06,0.8,0.7,0.1,0.0,-73.980474,40.7334005
W 97 ST / WEST END AV,23,4,10,4,5,19,5.22672896927598e-06,0.8260869565217391,0.43478260869565216,0.17391304347826086,0.21739130434782608,-73.96171463330725,40.805651
UNIVERSITY AV / W 175 ST,5,3,1,1,0,2,3.9200467269569855e-06,0.4,0.2,0.2,0.0,-73.936252,40.849646
G W BRIDGE ENTRANCE RAMP / UNIVERSITY AV,5,3,1,1,0,2,3.9200467269569855e-06,0.4,0.2,0.2,0.0,-73.936921,40.849084
GREYSTONE AV / RIVERDALE AV,7,3,3,1,0,4,3.9200467269569855e-06,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,-73.93901,40.843946
ORLOFF AV / W 238 ST,10,3,0,5,2,7,3.9200467269569855e-06,0.7,0.0,0.5,0.2,-73.9324955,40.856994
UNIVERSITY AV / W 174 ST,10,3,1,6,0,7,3.9200467269569855e-06,0.7,0.1,0.6,0.0,-73.936786,40.849171
EAST TREMONT AV / SOUTHERN BLVD,3,3,0,0,0,0,3.9200467269569855e-06,0.0,0.0,0.0,0.0,-73.935884,40.850007
WHITE PLAINS RD / WOOD AV,4,3,0,1,0,1,3.9200467269569855e-06,0.25,0.0,0.25,0.0,-73.93681649999999,40.8491545
31 ST / ASTORIA BL,3,3,0,0,0,0,3.9200467269569855e-06,0.0,0.0,0.0,0.0,-73.946622,40.808253
11 AV / W 17 ST,9,3,4,2,0,6,3.9200467269569855e-06,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.0,-74.004389,40.747845
E 169 ST / FRANKLIN AV,8,3,4,1,0,5,3.9200467269569855e-06,0.625,0.5,0.125,0.0,-73.9368605,40.8490855
1910 UNIVERSITY AV / UNIVERSITY AV,6,3,2,0,1,3,3.9200467269569855e-06,0.5,0.3333333333333333,0.0,0.16666666666666666,-73.9277895,40.86528
BEDFORD AV / BROADWAY,3,3,0,0,0,0,3.9200467269569855e-06,0.0,0.0,0.0,0.0,-73.990058,40.720103
79 ST TRANSVERSE / CENTRAL PARK WEST,13,3,7,2,1,10,3.9200467269569855e-06,0.7692307692307693,0.5384615384615384,0.15384615384615385,0.07692307692307693,-73.963615,40.776927
E 161 ST / RIVER AV,7,3,4,0,0,4,3.9200467269569855e-06,0.5714285714285714,0.5714285714285714,0.0,0.0,-73.94173,40.83335
E 167 ST / WEBSTER AV,4,2,2,0,0,2,2.61336448463799e-06,0.5,0.5,0.0,0.0,-73.9839825,40.737655000000004
LGA / MARINE AIR TERMINAL,5,2,2,1,0,3,2.61336448463799e-06,0.6,0.4,0.2,0.0,-73.947294,40.808133
BAY 3 / WILLIAMSBURG BRIDGE PLAZA,2,2,0,0,0,0,2.61336448463799e-06,0.0,0.0,0.0,0.0,-73.9900585,40.719581500000004
COLUMBIA ST / RIVINGTON ST,5,2,1,1,1,3,2.61336448463799e-06,0.6,0.2,0.2,0.2,-73.980506,40.737668
RIVERDALE AV / W 259 ST,4,2,1,1,0,2,2.61336448463799e-06,0.5,0.25,0.25,0.0,-73.929136,40.858956500000005
SAINT NICHOLAS AV / W 192 ST,2,2,0,0,0,0,2.61336448463799e-06,0.0,0.0,0.0,0.0,-73.976069,40.7423525
FORT INDEPENDENCE ST / HEATH AV,4,2,2,0,0,2,2.61336448463799e-06,0.5,0.5,0.0,0.0,-73.936778,40.8490905
RIVERDALE AV / W 260 ST,3,2,1,0,0,1,2.61336448463799e-06,0.3333333333333333,0.3333333333333333,0.0,0.0,-73.934749,40.849812
555 FDR DR / FDR DR,3,2,0,1,0,1,2.61336448463799e-06,0.3333333333333333,0.0,0.3333333333333333,0.0,-73.990103,40.750749
23 ST / JACKSON AV,4,2,2,0,0,2,2.61336448463799e-06,0.5,0.5,0.0,0.0,-73.990061,40.7198845
E 66 ST / YORK AV,14,2,9,1,2,12,2.61336448463799e-06,0.8571428571428571,0.6428571428571429,0.07142857142857142,0.14285714285714285,-73.954183,40.7750235
DELANCEY ST / FDR DR,7,2,5,0,0,5,2.61336448463799e-06,0.7142857142857143,0.7142857142857143,0.0,0.0,-73.979165,40.713754
CONVENT AV / W 145 ST,5,2,0,3,0,3,2.61336448463799e-06,0.6,0.0,0.6,0.0,-73.940283,40.840487
MALCOLM X BLVD / W 145 ST,102,2,50,9,41,100,2.61336448463799e-06,0.9803921568627451,0.49019607843137253,0.08823529411764706,0.4019607843137255,-73.93706850000001,40.8194275
BROADWAY / W 207 ST BAY 1,3,2,1,0,0,1,2.61336448463799e-06,0.3333333333333333,0.3333333333333333,0.0,0.0,-73.916595,40.867632
ELIZABETH PL / OLD FULTON ST,2,2,0,0,0,0,2.61336448463799e-06,0.0,0.0,0.0,0.0,-74.00544500000001,40.7065695
ARTHUR AV / EAST TREMONT AV,2,2,0,0,0,0,2.61336448463799e-06,0.0,0.0,0.0,0.0,-73.941818,40.833175499999996
BROADWAY / DRIGGS AV,2,2,0,0,0,0,2.61336448463799e-06,0.0,0.0,0.0,0.0,-73.99015800000001,40.7196755
E 169 ST / INTERVALE AV,2,2,0,0,0,0,2.61336448463799e-06,0.0,0.0,0.0,0.0,-73.938345,40.8178525
RIVERDALE AV / W 254 ST,4,2,2,0,0,2,2.61336448463799e-06,0.5,0.5,0.0,0.0,-73.932863,40.85613
E 63 ST / YORK AV,23,2,20,1,0,21,2.61336448463799e-06,0.9130434782608695,0.8695652173913043,0.043478260869565216,0.0,-73.95679,40.762677
MANHATTAN AV / W 112 ST,9,2,4,2,1,7,2.61336448463799e-06,0.7777777777777778,0.4444444444444444,0.2222222222222222,0.1111111111111111,-73.958741,40.802346
LAGUARDIA AIRPORT / TERMINAL C,4,2,1,1,0,2,2.61336448463799e-06,0.5,0.25,0.25,0.0,-73.9364595,40.8034735
E 174 ST / SOUTHERN BLVD,3,2,1,0,0,1,2.61336448463799e-06,0.3333333333333333,0.3333333333333333,0.0,0.0,-73.937944,40.847722
E 176 ST / SOUTHERN BLVD,2,2,0,0,0,0,2.61336448463799e-06,0.0,0.0,0.0,0.0,-73.94661099999999,40.826581000000004
109 AV / 157 ST,8,2,2,4,0,6,2.61336448463799e-06,0.75,0.25,0.5,0.0,-73.9546915,40.77771
JAY ST / TILLARY ST,6,2,2,0,2,4,2.61336448463799e-06,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,-73.95190149999999,40.7806385
E HOUSTON ST / FORSYTH ST,5,2,2,0,1,3,2.61336448463799e-06,0.6,0.4,0.0,0.2,-73.990798,40.723511
E 189 ST / SOUTHERN BLVD,4,2,0,1,1,2,2.61336448463799e-06,0.5,0.0,0.25,0.25,-73.94401500000001,40.830245000000005
10 AV / W 55 ST,19,2,14,1,2,17,2.61336448463799e-06,0.8947368421052632,0.7368421052631579,0.05263157894736842,0.10526315789473684,-73.988966,40.768518
MORTON PL / UNIVERSITY AV,5,2,2,1,0,3,2.61336448463799e-06,0.6,0.4,0.2,0.0,-73.932277,40.857422
BROADWAY / W 240 ST,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.941827,40.833121
HENRY HUDSON PKWY EAST / W 227 ST,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.936718,40.849247
GOLD ST / TILLARY ST,4,1,1,0,2,3,1.306682242318995e-06,0.75,0.25,0.0,0.5,-73.94986800000001,40.7779595
GOLD ST / YORK ST,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.949195,40.776999
SUTTON PL / SUTTON SQ,4,1,3,0,0,3,1.306682242318995e-06,0.75,0.75,0.0,0.0,-73.95749699999999,40.768823
BROADWAY / W 242 ST,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.913843,40.871381
BAY PLAZA BLVD / J C PENNY,3,1,2,0,0,2,1.306682242318995e-06,0.6666666666666666,0.6666666666666666,0.0,0.0,-73.935244,40.851164
HENRY HUDSON PKWY EAST / W 235 ST,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.936822,40.84914
HENRY HUDSON PKWY EAST / W 238 ST,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.9355,40.850688
RIVERSIDE DR / W 145 ST,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.945988,40.827491
HENRY HUDSON PKWY EAST / W 250 ST,2,1,0,1,0,1,1.306682242318995e-06,0.5,0.0,0.5,0.0,-73.93727,40.848769000000004
HENRY HUDSON PKWY WEST / W 237 ST,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.936886,40.849091
HENRY HUDSON PKWY WEST / W 246 ST,5,1,1,2,1,4,1.306682242318995e-06,0.8,0.2,0.4,0.2,-73.936768,40.849201
HENRY HUDSON PKWY WEST / W 249 ST,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.935716,40.841544
BAY PLAZA / MALL,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.929985,40.862938
IRWIN AV / JOHNSON AV,2,1,0,0,1,1,1.306682242318995e-06,0.5,0.0,0.0,0.5,-73.93485949999999,40.852633999999995
JENNINGS ST / SOUTHERN BLVD,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.938084,40.800516
JOHNSON AV / KAPPOCK ST,2,1,0,1,0,1,1.306682242318995e-06,0.5,0.0,0.5,0.0,-73.9367865,40.836679000000004
KAPPOCK ST / KNOLLS CRES,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.936607,40.84939
KINGSBRIDGE AV / W 231 ST,2,1,1,0,0,1,1.306682242318995e-06,0.5,0.5,0.0,0.0,-73.934864,40.8526915
GILES PL / SEDGWICK AV,3,1,1,0,1,2,1.306682242318995e-06,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,-73.938135,40.847229
ANTHONY AV / EAST TREMONT AV,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.936071,40.849838
MALCOLM X BLVD / W 122 ST,78,1,52,4,21,77,1.306682242318995e-06,0.9871794871794872,0.6666666666666666,0.05128205128205128,0.2692307692307692,-73.9461525,40.806805
7 AV / W 54 ST,28,1,9,2,16,27,1.306682242318995e-06,0.9642857142857143,0.32142857142857145,0.07142857142857142,0.5714285714285714,-73.9816235,40.7634295
AMSTERDAM AV / W 77 ST,20,1,9,0,10,19,1.306682242318995e-06,0.95,0.45,0.0,0.5,-73.97900949999999,40.782155
E 167 ST / SOUTHERN BLVD,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.937659,40.801171
E 167 ST / MORRIS AV,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.933879,40.844084
23 AV / 87 ST,2,1,0,0,1,1,1.306682242318995e-06,0.5,0.0,0.0,0.5,-73.9341625,40.8030165
E 167 ST / GRAND CONCOURSE,2,1,0,0,1,1,1.306682242318995e-06,0.5,0.0,0.0,0.5,-73.928275,40.8556345
E 163 ST / SOUTHERN BLVD,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.93717,40.801849
E 153 ST / GRAND CONCOURSE,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.915827,40.868783
23 AV / 94 ST,4,1,2,0,1,3,1.306682242318995e-06,0.75,0.5,0.0,0.25,-73.94286199999999,40.8027725
EAST TREMONT AV / WHITE PLAINS RD,2,1,0,1,0,1,1.306682242318995e-06,0.5,0.0,0.5,0.0,-73.94252449999999,40.8322285
E 149 ST / MELROSE AV,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.936799,40.849112
EAST TREMONT AV / WEBSTER AV,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.937966,40.847729
3 AV / CROSS BRONX EXPWY,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.936858,40.849102
3 AV / E 168 ST,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.958154,40.773069
E 167 ST / WEST FARMS RD,2,1,0,1,0,1,1.306682242318995e-06,0.5,0.0,0.5,0.0,-73.93782350000001,40.8480625
78 ST / DITMARS BLVD,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.963472,40.761826
3 AV / E 173 ST,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.936672,40.84928
COLUMBUS AV / W 78 ST,14,1,10,2,1,13,1.306682242318995e-06,0.9285714285714286,0.7142857142857143,0.14285714285714285,0.07142857142857142,-73.9650715,40.784285499999996
E 172 ST / GRAND CONCOURSE,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.918397,40.865188
3 AV / EAST FORDHAM RD,2,1,0,0,1,1,1.306682242318995e-06,0.5,0.0,0.0,0.5,-73.936856,40.836559
MALCOLM X BLVD / W 135 ST,40,1,26,2,11,39,1.306682242318995e-06,0.975,0.65,0.05,0.275,-73.94158300000001,40.8131865
E 52 ST / LEXINGTON AV,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.948829,40.781904
CENTRAL PARK W / E 79 ST TRANSVERSE RD,1,1,0,0,0,0,1.306682242318995e-06,0.0,0.0,0.0,0.0,-73.992089,40.751646
MALCOLM X BLVD / W 129 ST,65,1,45,8,11,64,1.306682242318995e-06,0.9846153846153847,0.6923076923076923,0.12307692307692308,0.16923076923076924,-73.943308,40.810617
MALCOLM X BLVD / W 127 ST,58,1,41,4,12,57,1.306682242318995e-06,0.9827586206896551,0.7068965517241379,0.06896551724137931,0.20689655172413793,-73.9448075,40.8088215
77 ST / ASTORIA BLVD SOUTH,3,1,1,1,0,2,1.306682242318995e-06,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,-73.95609,40.813032
7 AV / W 17 ST,3,0,3,0,0,3,0.0,1.0,1.0,0.0,0.0,-73.998032,40.74082
SAINT NICHOLAS AV / W 145 ST,1,0,1,0,0,1,0.0,1.0,1.0,0.0,0.0,-73.935014,40.842509
7 AV / W 25 ST,3,0,3,0,0,3,0.0,1.0,1.0,0.0,0.0,-73.995131,40.744983
7 AV / W 20 ST,8,0,7,1,0,8,0.0,1.0,0.875,0.125,0.0,-73.9972025,40.7419775
7 AV / W 41 ST,1,0,1,0,0,1,0.0,1.0,1.0,0.0,0.0,-73.937414,40.818902
7 AV / W 28 ST,5,0,3,0,2,5,0.0,1.0,0.6,0.0,0.4,-73.994395,40.745849
7 AV / W 31 ST,21,0,21,0,0,21,0.0,1.0,1.0,0.0,0.0,-73.992576,40.748329
7 AV / W 52 ST,25,0,24,0,1,25,0.0,1.0,0.96,0.0,0.04,-73.983328,40.761068
7 AV / W 50 ST,21,0,18,1,2,21,0.0,1.0,0.8571428571428571,0.047619047619047616,0.09523809523809523,-73.983788,40.760408
7 AV / W 44 ST,13,0,10,2,1,13,0.0,1.0,0.7692307692307693,0.15384615384615385,0.07692307692307693,-73.986782,40.756346
7 AV / W 36 ST,1,0,1,0,0,1,0.0,1.0,1.0,0.0,0.0,-73.990669,40.750904
E 77 ST / YORK AV,155,0,138,6,11,155,0.0,1.0,0.8903225806451613,0.03870967741935484,0.07096774193548387,-73.952001,40.769267
6 AV / W 34 ST,17,0,15,0,2,17,0.0,1.0,0.8823529411764706,0.0,0.11764705882352941,-73.98743,40.75017
7 AV / CENTRAL PARK SOUTH,5,0,4,0,1,5,0.0,1.0,0.8,0.0,0.2,-73.979325,40.766627
6 AV / W 54 ST,1,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,-73.977569,40.763778
WESTCHESTER AV / WHITE PLAINS RD,1,0,1,0,0,1,0.0,1.0,1.0,0.0,0.0,-73.939146,40.843388
1 AV / E 80 ST,142,0,78,14,50,142,0.0,1.0,0.5492957746478874,0.09859154929577464,0.352112676056338,-73.95107,40.774497
11 AV / W 15 ST,2,0,2,0,0,2,0.0,1.0,1.0,0.0,0.0,-73.983199,40.745798
11 AV / W 54 ST,18,0,9,6,3,18,0.0,1.0,0.5,0.3333333333333333,0.16666666666666666,-73.9897765,40.7674455
2 AV / E 97 ST,33,0,26,1,6,33,0.0,1.0,0.7878787878787878,0.030303030303030304,0.18181818181818182,-73.946691,40.784887
21 ST / BROADWAY,2,0,2,0,0,2,0.0,1.0,1.0,0.0,0.0,-73.9532835,40.7785415
3 AV / E 140 ST,7,0,3,1,3,7,0.0,1.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,-73.934356,40.852818
3 AV / E 144 ST,2,0,2,0,0,2,0.0,1.0,1.0,0.0,0.0,-73.938211,40.8469595
3 AV / E 175 ST,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,-73.953056,40.811027
3 AV / E 64 ST,1,0,1,0,0,1,0.0,1.0,1.0,0.0,0.0,-73.962291,40.763502
3 AV / EAST TREMONT AV,2,0,1,1,0,2,0.0,1.0,0.5,0.5,0.0,-73.93663592616356,40.85149907127637
5 AV / E 61 ST,9,0,5,2,2,9,0.0,1.0,0.5555555555555556,0.2222222222222222,0.2222222222222222,-73.97272054232475,40.764805455170055
6 AV / CENTRAL PARK SOUTH,5,0,5,0,0,5,0.0,1.0,1.0,0.0,0.0,-73.977222,40.766138
6 AV / W 16 ST,2,0,2,0,0,2,0.0,1.0,1.0,0.0,0.0,-73.97674,40.75207
6 AV / W 18 ST,2,0,1,0,1,2,0.0,1.0,0.5,0.0,0.5,-73.976726,40.752109000000004
6 AV / W 20 ST,2,0,2,0,0,2,0.0,1.0,1.0,0.0,0.0,-73.99296749999999,40.7426465
6 AV / W 27 ST,17,0,11,1,5,17,0.0,1.0,0.6470588235294118,0.058823529411764705,0.29411764705882354,-73.990312,40.746225
6 AV / W 29 ST,18,0,13,2,3,18,0.0,1.0,0.7222222222222222,0.1111111111111111,0.16666666666666666,-73.98952,40.74738000000001
6 AV / W 31 ST,14,0,9,1,4,14,0.0,1.0,0.6428571428571429,0.07142857142857142,0.2857142857142857,-73.937457,40.8113845
ACCESS RD / PARKING RAMP,1,0,1,0,0,1,0.0,1.0,1.0,0.0,0.0,-73.93890364061073,40.84074551725625
6 AV / W 38 ST,11,0,6,1,4,11,0.0,1.0,0.5454545454545454,0.09090909090909091,0.36363636363636365,-73.985592,40.752753
SEDGWICK AV / W FORDHAM RD,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,-73.916792,40.867428
6 AV / W 40 ST,8,0,5,0,3,8,0.0,1.0,0.625,0.0,0.375,-73.9844295,40.7543405
6 AV / W 45 ST,4,0,3,0,1,4,0.0,1.0,0.75,0.0,0.25,-73.9821695,40.7575815
